,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,snow_diff_day,snow_diff_week,got_snow,prev_day_TMIN,prev_day_TMAX,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6
25451,2020-04-02,1.0,0.0,30.0,39.0,19.0,0.0,-7.0,0,27.0,48.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
68429,2021-04-07,3.0,0.0,68.0,45.0,26.0,-4.0,-7.0,0,18.0,31.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
9688,2021-04-26,5.0,1.37,64.0,37.0,20.0,11.0,2.0,1,32.0,43.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
62951,2011-04-08,3.0,0.5,155.0,32.0,19.0,10.0,17.0,1,25.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
63987,2013-04-18,1.0,0.0,82.0,30.0,11.0,-4.0,4.0,0,13.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
6238,2015-04-27,1.0,0.0,10.0,46.0,27.0,-5.0,-8.0,0,23.0,33.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
65529,2016-04-27,9.0,0.8,83.0,42.0,28.0,0.0,15.0,0,27.0,34.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
41750,2020-04-05,1.0,0.0,80.0,43.0,29.0,0.0,-3.0,0,21.0,40.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
40613,2017-04-26,1.0,0.2,87.0,38.0,26.0,1.0,8.0,1,26.0,34.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
7759,2018-04-28,3.0,0.0,36.0,61.0,42.0,-8.0,-25.0,0,37.0,63.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
6751,2016-04-25,2.0,0.44,43.0,38.0,28.0,0.0,1.0,0,27.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
62973,2011-04-20,1.0,0.4,148.0,40.0,24.0,2.0,-3.0,1,24.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
8291,2019-04-08,1.0,0.0,102.0,51.0,35.0,-2.0,-13.0,0,24.0,45.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
41775,2020-04-28,1.0,0.0,60.0,51.0,35.0,-1.0,-8.0,0,38.0,56.0,0,1,0,True,0,0,0,0,0,0,0,0,0,1,0,0
17771,2021-04-26,2.0,0.4,41.0,39.0,29.0,5.0,0.0,1,34.0,45.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
5760,2014-04-07,5.0,0.02,86.0,40.0,23.0,-6.0,-1.0,0,23.0,29.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
67669,2020-04-13,1.0,0.1,97.0,24.0,14.0,0.0,-10.0,0,17.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67076,2019-04-12,3.0,0.3,135.0,40.0,19.0,2.0,20.0,1,20.0,31.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
40961,2018-04-01,1.0,0.0,57.0,45.0,30.0,-1.0,-10.0,0,32.0,46.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
6237,2015-04-26,1.0,0.4,15.0,33.0,23.0,2.0,-7.0,1,25.0,40.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
68426,2021-04-06,3.0,0.6,72.0,31.0,18.0,6.0,-5.0,1,24.0,53.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
41761,2020-04-16,3.0,0.0,75.0,29.0,15.0,0.0,2.0,0,24.0,34.0,1,0,0,True,0,0,0,0,0,0,0,0,0,1,0,0
42172,2021-04-04,1.0,0.0,45.0,57.0,44.0,-1.0,-6.0,0,42.0,58.0,0,1,0,True,0,0,0,0,0,0,0,0,0,1,0,0
67067,2019-04-09,2.0,1.5,121.0,46.0,23.0,10.0,0.0,1,39.0,51.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
41753,2020-04-08,1.0,0.0,76.0,52.0,31.0,-2.0,-7.0,0,30.0,46.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
48406,2016-04-03,1.0,0.0,0.0,72.0,38.0,0.0,0.0,0,35.0,65.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
48770,2017-04-01,1.0,0.0,0.0,64.0,40.0,0.0,0.0,0,41.0,58.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
49169,2018-04-28,1.0,0.0,0.0,86.0,47.0,0.0,0.0,0,47.0,84.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
42195,2021-04-27,2.0,0.0,44.0,38.0,24.0,-1.0,1.0,0,25.0,36.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
65512,2016-04-16,1.0,0.0,72.0,37.0,24.0,-1.0,2.0,0,19.0,33.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
50263,2021-04-04,1.0,0.0,0.0,82.0,49.0,0.0,0.0,0,43.0,81.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
42172,2021-04-04,1.0,0.0,45.0,57.0,44.0,-1.0,-6.0,0,42.0,58.0,0,1,0,True,0,0,0,0,0,0,0,0,0,1,0,0
68449,2021-04-16,2.0,0.1,76.0,36.0,20.0,-1.0,10.0,0,23.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
64524,2014-04-10,1.0,0.0,78.0,49.0,39.0,-3.0,-13.0,0,41.0,54.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67665,2020-04-10,2.0,0.0,96.0,44.0,29.0,-2.0,-6.0,0,29.0,51.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
25851,2021-04-27,1.0,0.0,0.0,51.0,33.0,0.0,0.0,0,33.0,40.0,0,1,0,True,1,0,0,0,0,0,0,0,0,1,0,0
39452,2014-04-07,1.0,0.1,78.0,42.0,24.0,-4.0,-5.0,0,24.0,34.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
48412,2016-04-09,1.0,0.0,0.0,74.0,50.0,0.0,0.0,0,48.0,79.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
8885,2020-04-08,4.0,0.0,94.0,52.0,28.0,-2.0,-5.0,0,31.0,44.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
62945,2011-04-02,1.0,2.0,141.0,50.0,26.0,3.0,-2.0,1,35.0,50.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
8292,2019-04-09,2.0,0.63,106.0,48.0,28.0,4.0,-7.0,1,35.0,51.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
67067,2019-04-09,2.0,1.5,121.0,46.0,23.0,10.0,0.0,1,39.0,51.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
39455,2014-04-10,2.0,0.0,73.0,47.0,35.0,-1.0,-8.0,0,37.0,53.0,0,1,0,True,0,0,0,0,0,0,0,0,0,1,0,0
8952,2020-04-26,3.0,0.0,86.0,52.0,37.0,-1.0,-8.0,0,33.0,49.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
63978,2013-04-10,1.0,0.1,75.0,38.0,19.0,-3.0,5.0,0,13.0,23.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
21733,2010-04-04,1.0,0.2,46.0,40.0,19.0,0.0,12.0,0,25.0,37.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
67730,2020-04-27,1.0,0.0,86.0,57.0,41.0,-2.0,-10.0,0,40.0,52.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67671,2020-04-15,3.0,0.4,100.0,36.0,24.0,5.0,1.0,1,13.0,32.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
40974,2018-04-13,1.0,0.0,64.0,26.0,17.0,0.0,4.0,0,18.0,44.0,1,0,0,True,0,0,0,0,0,0,0,0,0,1,0,0
65494,2016-04-01,4.0,0.5,86.0,42.0,22.0,-4.0,5.0,0,23.0,38.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
39457,2014-04-11,1.0,0.0,71.0,53.0,37.0,-2.0,-10.0,0,35.0,47.0,0,1,0,True,0,0,0,0,0,0,0,0,0,1,0,0
67057,2019-04-03,4.0,0.2,120.0,41.0,30.0,-1.0,4.0,0,31.0,39.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
9674,2021-04-16,2.0,0.3,73.0,33.0,15.0,-1.0,11.0,0,18.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
40596,2017-04-10,2.0,0.0,89.0,40.0,17.0,-1.0,3.0,0,17.0,30.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
37893,2010-04-14,1.0,0.0,66.0,44.0,23.0,-2.0,-6.0,0,24.0,33.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
64982,2015-04-02,1.0,0.1,47.0,29.0,18.0,2.0,-5.0,1,22.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
6738,2016-04-16,1.0,0.0,47.0,33.0,23.0,-3.0,-8.0,0,14.0,28.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
5767,2014-04-10,1.0,0.0,74.0,53.0,31.0,-4.0,-22.0,0,36.0,53.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
67067,2019-04-09,2.0,1.5,121.0,46.0,23.0,10.0,0.0,1,39.0,51.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
8287,2019-04-05,2.0,0.0,106.0,43.0,34.0,-2.0,-18.0,0,26.0,53.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
64556,2014-04-29,2.0,0.0,78.0,34.0,22.0,-2.0,13.0,0,20.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
46927,2012-04-22,1.0,0.0,0.0,86.0,48.0,0.0,0.0,0,44.0,81.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
68422,2021-04-02,1.0,0.0,70.0,55.0,39.0,-2.0,-16.0,0,31.0,55.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
22478,2012-04-02,1.0,0.0,17.0,46.0,25.0,-1.0,-15.0,0,31.0,55.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
17388,2020-04-17,1.0,0.1,63.0,43.0,21.0,-1.0,4.0,0,22.0,36.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
63535,2012-04-22,1.0,0.0,67.0,65.0,46.0,-3.0,-11.0,0,42.0,59.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
8899,2020-04-16,34.0,1.24,102.0,30.0,18.0,10.0,11.0,1,23.0,32.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67069,2019-04-10,5.0,1.4,132.0,26.0,22.0,11.0,12.0,1,23.0,46.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
62450,2010-04-02,3.0,0.4,91.0,31.0,14.0,-3.0,11.0,0,14.0,23.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
62973,2011-04-20,1.0,0.4,148.0,40.0,24.0,2.0,-3.0,1,24.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
9657,2021-04-08,1.0,0.0,66.0,41.0,21.0,-1.0,-8.0,0,17.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
46928,2012-04-23,1.0,0.0,0.0,88.0,52.0,0.0,0.0,0,48.0,86.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
65509,2016-04-13,1.0,0.4,66.0,44.0,34.0,0.0,-10.0,0,36.0,51.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
8955,2020-04-27,1.0,0.0,79.0,56.0,36.0,-7.0,-11.0,0,37.0,52.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
39452,2014-04-07,1.0,0.1,78.0,42.0,24.0,-4.0,-5.0,0,24.0,34.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
41748,2020-04-03,1.0,0.0,81.0,33.0,11.0,1.0,-5.0,1,11.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
17771,2021-04-26,2.0,0.4,41.0,39.0,29.0,5.0,0.0,1,34.0,45.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
63979,2013-04-11,2.0,0.3,78.0,40.0,27.0,3.0,11.0,1,19.0,38.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
67668,2020-04-12,1.0,0.2,97.0,28.0,17.0,1.0,-10.0,1,28.0,43.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
62989,2011-04-27,5.0,0.0,154.0,36.0,15.0,-5.0,6.0,0,17.0,26.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
8893,2020-04-12,1.0,0.23,89.0,35.0,21.0,1.0,-13.0,1,27.0,41.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
64982,2015-04-02,1.0,0.1,47.0,29.0,18.0,2.0,-5.0,1,22.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
6224,2015-04-15,3.0,2.22,41.0,24.0,13.0,25.0,17.0,1,24.0,52.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
7763,2018-04-30,1.0,0.81,45.0,40.0,25.0,9.0,-10.0,1,33.0,56.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
4809,2012-04-13,1.0,0.02,55.0,35.0,15.0,-5.0,-11.0,0,25.0,34.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
25093,2019-04-18,2.0,0.0,39.0,52.0,31.0,-3.0,-10.0,0,33.0,46.0,1,1,1,True,1,0,0,0,0,0,0,0,0,1,0,0
3773,2010-04-02,3.0,0.57,94.0,26.0,13.0,2.0,26.0,1,9.0,24.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
4273,2011-04-10,2.0,1.52,156.0,23.0,16.0,-12.0,8.0,0,1.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
7255,2017-04-23,2.0,0.0,77.0,50.0,34.0,-3.0,-3.0,0,17.0,48.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67708,2020-04-17,10.0,0.1,100.0,41.0,14.0,-2.0,4.0,0,17.0,31.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
4275,2011-04-11,1.0,0.0,146.0,39.0,5.0,-10.0,10.0,0,16.0,23.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
38316,2011-04-30,1.0,0.2,117.0,35.0,17.0,0.0,3.0,0,17.0,28.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
68432,2021-04-08,1.0,0.0,66.0,43.0,28.0,-2.0,-6.0,0,26.0,45.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
68463,2021-04-26,5.0,1.4,75.0,39.0,26.0,12.0,6.0,1,37.0,43.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
68471,2021-04-30,1.0,0.0,63.0,63.0,47.0,-3.0,-1.0,0,37.0,54.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
39472,2014-04-26,1.0,0.4,62.0,37.0,24.0,3.0,1.0,1,32.0,47.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
8287,2019-04-05,2.0,0.0,106.0,43.0,34.0,-2.0,-18.0,0,26.0,53.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
67727,2020-04-26,3.0,0.0,88.0,52.0,40.0,-3.0,-10.0,0,36.0,50.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
49529,2019-04-11,1.0,0.0,0.0,51.0,37.0,0.0,0.0,0,36.0,44.0,0,1,0,True,0,1,0,0,0,0,0,0,0,1,0,0
8899,2020-04-16,34.0,1.24,102.0,30.0,18.0,10.0,11.0,1,23.0,32.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
40596,2017-04-10,2.0,0.0,89.0,40.0,17.0,-1.0,3.0,0,17.0,30.0,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0
63519,2012-04-08,2.0,0.0,68.0,52.0,35.0,-4.0,-7.0,0,16.0,45.0,0,1,0,True,0,0,1,0,0,0,0,0,0,1,0,0
6237,2015-04-26,1.0,0.4,15.0,33.0,23.0,2.0,-7.0,1,25.0,40.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
65525,2016-04-25,2.0,0.6,73.0,45.0,29.0,3.0,3.0,1,29.0,42.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
67650,2020-04-05,7.0,0.7,107.0,44.0,30.0,6.0,-2.0,1,26.0,42.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
62945,2011-04-02,1.0,2.0,141.0,50.0,26.0,3.0,-2.0,1,35.0,50.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
9674,2021-04-16,2.0,0.3,73.0,33.0,15.0,-1.0,11.0,0,18.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
4286,2011-04-20,1.0,0.0,135.0,39.0,19.0,1.0,-11.0,1,31.0,41.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
8943,2020-04-18,2.0,0.0,96.0,40.0,26.0,-3.0,8.0,0,6.0,34.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
7763,2018-04-30,1.0,0.81,45.0,40.0,25.0,9.0,-10.0,1,33.0,56.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
6764,2016-04-28,1.0,0.0,50.0,41.0,30.0,-3.0,14.0,0,28.0,37.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
6764,2016-04-28,1.0,0.0,50.0,41.0,30.0,-3.0,14.0,0,28.0,37.0,1,1,1,True,0,0,1,0,0,0,0,0,0,1,0,0
62984,2011-04-26,5.0,1.3,159.0,26.0,17.0,9.0,13.0,1,24.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,1,0,0
